date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:51	684/684	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19e778ec126e46a7fdb3fb868d8ce2%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5733_how-it-work-two-icon.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5733_how-it-work-two-icon.svg	(from https://teknify.webflow.io/home-two)
10:12:52	1196/1196	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220be288efc1da26c89210e524eddaf4a7%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5734_Our%20Success%20one-03.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5734_Our%20Success%20one-03.svg	(from https://teknify.webflow.io/home-two)
10:12:54	1292/1292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7ed6ea3817174ece0b691ec8348193%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5735_Our%20Success%20one-02.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5735_Our%20Success%20one-02.svg	(from https://teknify.webflow.io/home-two)
10:12:54	879/879	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ca9864baabd0efc0b6cf09242f6901%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5736_Our%20Success%20one-01.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5736_Our%20Success%20one-01.svg	(from https://teknify.webflow.io/home-two)
10:12:55	233/233	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224db51941a45eebd199328549e03c9d5e%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5737_check-icon-one.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5737_check-icon-one.svg	(from https://teknify.webflow.io/home-two)
10:12:57	194094/194094	---M--	200	added ('OK')	image/webp	etag:%22feff3d558e333f47bb90480c4faa7534%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798811ebad9c1bddad71ea8_Mission-one-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798811ebad9c1bddad71ea8_Mission-one-01.webp	(from https://teknify.webflow.io/home-two)
10:12:57	68102/68102	---M--	200	added ('OK')	image/webp	etag:%2251b5225d8825191bdaad67c49e2073ae%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798815a7c0c59a3af8efa73_mission-two-02.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798815a7c0c59a3af8efa73_mission-two-02.webp	(from https://teknify.webflow.io/home-two)
10:12:58	45778/45778	---M--	200	added ('OK')	image/webp	etag:%22b6435f5e93d850628f217e11eeecccb7%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5744_our%20strength%20one%2001.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5744_our%20strength%20one%2001.webp	(from https://teknify.webflow.io/home-two)
10:12:59	113722/113722	---M--	200	added ('OK')	image/webp	etag:%221bfeebf5b8b8e9b02d712cd25d676987%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67989332963d449e88a06764_our%20strength%20one%2002.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67989332963d449e88a06764_our%20strength%20one%2002.webp	(from https://teknify.webflow.io/home-two)
10:13:00	3283/3283	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a302ea1f0c2276d57eded77acb8a6459%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c574c_our-strength-%2003.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c574c_our-strength-%2003.svg	(from https://teknify.webflow.io/home-two)
10:13:01	266/266	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22db2635b684957738945de3dc146169e4%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c574d_star-01.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c574d_star-01.svg	(from https://teknify.webflow.io/home-two)
10:13:02	32940/32940	---M--	200	added ('OK')	image/webp	etag:%227a53ae688596253d92c89dcf27414540%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5751_client-three.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5751_client-three.webp	(from https://teknify.webflow.io/home-two)
10:13:03	21844/21844	---M--	200	added ('OK')	image/webp	etag:%22f657d2523d1e9d08f60aed8344d6ea21%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5750_client-two.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5750_client-two.webp	(from https://teknify.webflow.io/home-two)
10:13:04	18340/18340	---M--	200	added ('OK')	image/webp	etag:%2212063970b0e8eb2cae13b9ffd0a714f1%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c574f_client-one.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c574f_client-one.webp	(from https://teknify.webflow.io/home-two)
10:13:05	5589/5589	---M--	200	added ('OK')	image/png	etag:%2270d63fde667d97bdf9b5df8d8a330533%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67bd452343ae646d3d259c67_light-logo.png	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67bd452343ae646d3d259c67_light-logo.png	(from https://teknify.webflow.io/home-two)
10:13:06	367/367	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b8e0cb22504722630cb41926e9df452%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c5a20322c8a8bec3f0845_brand-facebook.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c5a20322c8a8bec3f0845_brand-facebook.svg	(from https://teknify.webflow.io/home-two)
10:13:08	1443/1443	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2280fa7c78b12f738e16b7445ceff12ab9%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ac096bf794f8a1ecf398_twiter-x-02.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ac096bf794f8a1ecf398_twiter-x-02.svg	(from https://teknify.webflow.io/home-two)
10:13:08	1244/1244	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f29f473ababd10b91e0b1a8cf1f7bbc%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ac05d1d35ecb4dd17a80_linkdin-02.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ac05d1d35ecb4dd17a80_linkdin-02.svg	(from https://teknify.webflow.io/home-two)
10:13:10	2225/2225	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2285e45cf82e0d1e2be8467e77ed5ceb1e%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ac0de373f919c4ad66d9_instagram-0.2.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ac0de373f919c4ad66d9_instagram-0.2.svg	(from https://teknify.webflow.io/home-two)
10:13:10	1622/1622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224eac5fbacb62884083ded79b0e626901%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c4f7d29ee86487339e91f_pointer.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c4f7d29ee86487339e91f_pointer.svg	(from https://teknify.webflow.io/home-two)
10:13:11	1471/1471	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22324f8d1b331d809b8fc0ea09573d04b9%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c4f79934bba3b70f0e490_call.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c4f79934bba3b70f0e490_call.svg	(from https://teknify.webflow.io/home-two)
10:13:12	971/971	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c5b30b12f194ce20809152e6e43c5ce4%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c4f72ec2f4b60fba5cdd2_Email.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c4f72ec2f4b60fba5cdd2_Email.svg	(from https://teknify.webflow.io/home-two)
10:13:14	58392/58392	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2006:43:03%20GMT	https://teknify.webflow.io/license	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/license.html	(from https://teknify.webflow.io/home-two)
10:13:15	49347/49347	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Dec%202025%2014:04:24%20GMT	https://teknify.webflow.io/changelog	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/changelog.html	(from https://teknify.webflow.io/home-two)
10:13:15	851/851	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221ec5aa1730d5e37b4c06063d4f53111a%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/682ef4a88cdfb01c38406761_boxicon.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/682ef4a88cdfb01c38406761_boxicon.svg	(from https://teknify.webflow.io/home-two)
10:13:16	3109/3109	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2252412c119aff1ac2cf241c54f4cc5464%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/682ef4a88cdfb01c3840675b_white%20icon.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/682ef4a88cdfb01c3840675b_white%20icon.svg	(from https://teknify.webflow.io/home-two)
10:13:17	253/253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b042f92870ccba863fd9967a14a9d00d%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/682ef4a88cdfb01c3840675c_box-main.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/682ef4a88cdfb01c3840675c_box-main.svg	(from https://teknify.webflow.io/home-two)
10:13:19	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=6760feb1dd836b3d80343455	/Users/chongcy/websites/Zeoniq1/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8fd3a.js	(from https://teknify.webflow.io/home-two)
10:13:21	304689/304689	---MCZ	200	added ('OK')	text/javascript	etag:W/%22382a34dc9a0682b601e5709262ad4244%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.148d3795dd38d54f.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.148d3795dd38d54f.js	(from https://teknify.webflow.io/home-two)
10:13:21	862858/862858	---MCZ	200	added ('OK')	text/javascript	etag:W/%22e8098c433aba8ab86c2381adf2646101%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.0e77e8610c42c2bf.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.0e77e8610c42c2bf.js	(from https://teknify.webflow.io/home-two)
10:13:23	26774/26774	---MCZ	200	added ('OK')	text/javascript	etag:W/%2296f9935dfbdca1502394f75423f45623%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.02c329dd.cf0b2361dc87fa44.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.02c329dd.cf0b2361dc87fa44.js	(from https://teknify.webflow.io/home-two)
10:13:23	1020923/1020923	---MCZ	200	added ('OK')	text/javascript	etag:W/%229b82eba34895717d734041dc16327831%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.4b2c3a985638a652.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.4b2c3a985638a652.js	(from https://teknify.webflow.io/home-two)
10:13:24	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2012%20Dec%202025%2002:13:23%20GMT	https://fonts.googleapis.com/robots.txt		(from https://teknify.webflow.io/home-two)
10:13:24	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Dec%202025%2002:13:24%20GMT	https://fonts.gstatic.com/robots.txt		(from https://teknify.webflow.io/home-two)
10:13:25	1359/1359	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c09224f2c129f4aecad4922c9e6c3475%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a9814c1c71236b3c833af3_cart-icon-01.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a9814c1c71236b3c833af3_cart-icon-01.svg	(from https://teknify.webflow.io/product/basic-plan)
10:13:26	315/315	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224e3cc0ca297b9f08694b85ad9ee9ca89%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679232f88103fddeb2656d76_price-two-01.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679232f88103fddeb2656d76_price-two-01.svg	(from https://teknify.webflow.io/product/basic-plan)
10:13:27	9422/9422	---M--	200	added ('OK')	image/webp	etag:%22dfb5f0b2ff4da3aeef2a4c358cf84cd6%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a18de653887adc424aee47_2fdfda8a10d423bc3c8144528e504995_image%20section%20(3).webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a18de653887adc424aee47_2fdfda8a10d423bc3c8144528e504995_image%20section%20(3).webp	(from https://teknify.webflow.io/product/basic-plan)
10:13:29	189062/189062	---M--	200	added ('OK')	image/webp	etag:%228a8cac62447de6d92af5d5eaf65279d9%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a1f539af1f9e3e649f4159_shop-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a1f539af1f9e3e649f4159_shop-01.webp	(from https://teknify.webflow.io/product/basic-plan)
10:13:29	1087/1087	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229c3fba1d2542e92bde61ea17ee891ea1%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6799d17d0270986cb35b8cfa_footer-three-arrow.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6799d17d0270986cb35b8cfa_footer-three-arrow.svg	(from https://teknify.webflow.io/product/basic-plan)
10:13:31	290/290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265aae4c1eac8592b8cfcad66d2d44680%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ab4b9e299e1fb03513b6_facebook.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798ab4b9e299e1fb03513b6_facebook.svg	(from https://teknify.webflow.io/product/basic-plan)
10:13:31	64965/64965	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2021:48:03%20GMT	https://teknify.webflow.io/style-guide	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/style-guide.html	(from https://teknify.webflow.io/product/basic-plan)
10:13:32	2320/2320	---MCZ	200	added ('OK')	text/javascript	etag:W/%227960072d5660ef0eef1958460f99194a%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.028c670e.e727594e50f6b59e.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.028c670e.e727594e50f6b59e.js	(from https://teknify.webflow.io/product/basic-plan)
10:13:33	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2012%20Dec%202025%2002:13:33%20GMT	https://teknify.webflow.io/	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/index.html	(from https://teknify.webflow.io/home-two)
10:13:34	83966/83966	---M--	200	added ('OK')	image/webp	etag:%22ee94b699430ad648d8851dbf1c6ba56c%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679856425177212e5dc0947a_Home-one-dasboard-one.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679856425177212e5dc0947a_Home-one-dasboard-one.webp	(from https://teknify.webflow.io/home-one)
10:13:34	16396/16396	---M--	200	added ('OK')	image/webp	etag:%22a961d3a642daee8cbca3ca4b5d1af0d3%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6799fb9857cba693b35b168f_Hero-one-dasboard-02.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6799fb9857cba693b35b168f_Hero-one-dasboard-02.webp	(from https://teknify.webflow.io/home-one)
10:13:35	9204/9204	---M--	200	added ('OK')	image/webp	etag:%221a498d7a28d1866be27c54f5c0d69fbb%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a4434b6289b74882e6b95d_dashboard-home-one.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a4434b6289b74882e6b95d_dashboard-home-one.webp	(from https://teknify.webflow.io/home-one)
10:13:36	1076/1076	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9dee2c92df8606d606767b413734fc1%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ab_arrow-02.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ab_arrow-02.svg	(from https://teknify.webflow.io/home-one)
10:13:38	1110/1110	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259cebd8ef83a34b9f4caf013551611d5%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ac_arrow-01.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ac_arrow-01.svg	(from https://teknify.webflow.io/home-one)
10:13:38	15355/15355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ef9a048b5d623d972a905d8281d0be99%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ba_client-01.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ba_client-01.svg	(from https://teknify.webflow.io/home-one)
10:13:39	19724/19724	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229e209cdada65363b2d17998d1e17b03a%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081b9_client-02.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081b9_client-02.svg	(from https://teknify.webflow.io/home-one)
10:13:41	15240/15240	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bdd28d01d927e8894cd9d9e16e66f497%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081bb_bdd28d01d927e8894cd9d9e16e66f497_client-03.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081bb_bdd28d01d927e8894cd9d9e16e66f497_client-03.svg	(from https://teknify.webflow.io/home-one)
10:13:42	17912/17912	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ac4a5f317422505fe97afa8d7c69b425%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081bc_client-04.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081bc_client-04.svg	(from https://teknify.webflow.io/home-one)
10:13:42	19541/19541	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22760c1064922df13feb80d004c610b913%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081bd_client-05.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081bd_client-05.svg	(from https://teknify.webflow.io/home-one)
10:13:43	53698/53698	---M--	200	added ('OK')	image/webp	etag:%2264ac42e8bd2583d5bc01fef380417293%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ae_service-one-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081ae_service-one-01.webp	(from https://teknify.webflow.io/home-one)
10:13:44	15176/15176	---M--	200	added ('OK')	image/webp	etag:%22226d3abf4da1d0360620b6b13acfd5d0%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081b1_service-one-02.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081b1_service-one-02.webp	(from https://teknify.webflow.io/home-one)
